Timestamp,Temperature,Humidity,Heel_Pressure,Meta_Pressure
2025-04-23 13:47:26,36.85248029903183,51.336206455378345,300,302
2025-04-23 13:47:31,37.411102338721435,52.58989842679014,280,257
2025-04-23 13:47:36,37.15848832785945,51.896110448150004,230,307
2025-04-23 13:47:41,37.131252726989224,49.896110448150004,225,257
2025-04-23 13:47:46,36.83125272698923,50.74289920960551,275,291
2025-04-23 13:47:51,37.06596603278994,49.220719231340944,225,314
2025-04-23 13:47:56,37.20763832145188,47.75877131479029,275,264
2025-04-23 13:48:01,37.13367606836261,49.75877131479029,325,221
2025-04-23 13:48:06,36.833676068362614,47.75877131479029,334,236
2025-04-23 13:48:11,37.794837935638306,46.03544012157287,346,248
2025-04-23 13:48:16,37.49483793563831,46.57849407612571,296,298
2025-04-23 13:48:21,37.19483793563831,48.57849407612571,346,272
2025-04-23 13:48:26,36.894837935638314,46.57849407612571,332,230
2025-04-23 13:48:31,36.83494958875262,45.815960781137,382,280
2025-04-23 13:48:36,36.534949588752625,46.269113530640105,332,248
2025-04-23 13:48:41,36.63597062043266,46.08471236039158,328,298
2025-04-23 13:48:46,36.877883187800784,48.08471236039158,312,248
2025-04-23 13:48:51,36.95658904113299,47.112512028098216,333,216
2025-04-23 13:48:56,36.69658919784145,49.112512028098216,283,266
2025-04-23 13:49:01,36.68915919401702,51.112512028098216,234,293
2025-04-23 13:49:06,36.51202429330989,49.112512028098216,278,328
2025-04-23 13:49:11,36.735259375508846,51.112512028098216,328,278
2025-04-23 13:49:16,36.84663939090726,49.112512028098216,378,228
2025-04-23 13:49:21,36.54663939090726,47.112512028098216,328,245
2025-04-23 13:49:26,36.63613119021427,47.89665539473228,278,234
2025-04-23 13:49:31,36.93613119021427,45.89665539473228,301,284
2025-04-23 13:49:36,36.63613119021427,47.89665539473228,351,334
2025-04-23 13:49:41,36.93613119021427,49.89665539473228,301,284
2025-04-23 13:49:46,37.102843276313195,47.89665539473228,351,320
2025-04-23 13:49:51,36.8028432763132,45.89665539473228,301,339
2025-04-23 13:49:56,36.62603785239417,47.89665539473228,308,363
2025-04-23 13:50:01,36.92596979783103,49.89665539473228,258,313
2025-04-23 13:50:06,36.62596979783103,51.89665539473228,277,263
2025-04-23 13:50:11,36.69188611067114,49.89665539473228,240,313
2025-04-23 13:50:16,36.391886110671145,51.89665539473228,290,347
2025-04-23 13:50:21,36.69188611067114,52.204863963782685,262,297
2025-04-23 13:50:26,36.391886110671145,50.94487300032209,312,264
2025-04-23 13:50:31,36.545096762041695,52.94487300032209,352,224
2025-04-23 13:50:36,36.74868048071725,50.94487300032209,302,252
2025-04-23 13:50:41,36.88680005952783,48.94487300032209,310,302
2025-04-23 13:50:46,36.71863194225778,47.25168834322396,260,252
2025-04-23 13:50:51,36.59165842476382,49.25168834322396,235,302
2025-04-23 13:50:56,36.79824139625486,50.04923583831007,285,320
2025-04-23 13:51:01,37.098241396254856,48.04923583831007,319,319
2025-04-23 13:51:06,36.79824139625486,48.4775200291069,369,269
2025-04-23 13:51:11,36.49824139625486,50.4775200291069,319,319
2025-04-23 13:51:16,36.598136313724375,51.357876442098586,344,276
2025-04-23 13:51:21,36.543224294376614,64.6024326394579,294,326
2025-04-23 13:51:26,36.84322429437661,64.27310842153575,344,298
2025-04-23 13:51:31,36.543224294376614,62.27310842153575,294,348
2025-04-23 13:51:36,36.42241727548736,60.27310842153575,335,298
2025-04-23 13:51:41,36.411488609930096,58.27310842153575,295,321
2025-04-23 13:51:46,37.77168274251282,56.27310842153575,245,371
2025-04-23 13:51:51,37.471682742512826,54.27310842153575,230,321
2025-04-23 13:51:56,37.17168274251283,52.27310842153575,280,271
2025-04-23 13:52:01,37.18436548279003,52.603706563709224,277,321
2025-04-23 13:52:06,36.88436548279003,50.603706563709224,283,279
2025-04-23 13:52:11,36.584365482790034,48.603706563709224,322,329
2025-04-23 13:52:16,36.803192942295354,50.603706563709224,300,341
2025-04-23 13:52:21,37.10319294229535,51.98080745937448,291,365
2025-04-23 13:52:26,36.803192942295354,49.98080745937448,335,361
2025-04-23 13:52:31,36.96051369822564,48.36995905668296,285,311
2025-04-23 13:52:36,36.66051369822564,49.2268870608444,322,316
2025-04-23 13:52:41,36.77776842935244,47.2268870608444,272,295
2025-04-23 13:52:46,37.07776842935244,49.2268870608444,222,321
2025-04-23 13:52:51,36.96496298090263,48.561708832203585,259,271
2025-04-23 13:52:56,36.84443270189745,49.58927981268336,216,225
2025-04-23 13:53:01,37.0390051020397,47.58927981268336,266,275
2025-04-23 13:53:06,36.77401645573509,49.58927981268336,316,295
2025-04-23 13:53:11,36.75313317251806,51.58927981268336,350,285
2025-04-23 13:53:16,36.99270158483223,49.58927981268336,300,287
2025-04-23 13:53:21,37.1662530741044,48.92726579059078,250,301
2025-04-23 13:53:26,36.99851306347489,50.92726579059078,300,251
2025-04-23 13:53:31,36.83776976369805,48.92726579059078,334,301
2025-04-23 13:53:37,37.10063944871729,49.59779970162049,331,280
2025-04-23 13:53:42,36.80063944871729,47.59779970162049,372,321
2025-04-23 13:53:47,36.893960089926104,49.59779970162049,357,371
2025-04-23 13:53:52,37.11861141056516,47.59779970162049,346,366
2025-04-23 13:53:57,36.81861141056516,46.56862065044284,359,345
2025-04-23 13:54:02,36.518611410565164,44.56862065044284,390,320
2025-04-23 13:54:07,36.81861141056516,46.56862065044284,388,370
2025-04-23 13:54:12,36.62452512274718,48.56862065044284,338,343
2025-04-23 13:54:17,36.91906998198488,49.683419570306135,344,329
2025-04-23 13:54:22,36.93220907777379,48.68627345547147,294,340
2025-04-23 13:54:27,36.632209077773794,50.04961209123377,289,530
2025-04-23 13:54:32,36.93220907777379,48.04961209123377,239,480
2025-04-23 13:54:37,36.632209077773794,50.04961209123377,236,430
2025-04-23 13:54:42,36.58679275737906,50.10302476208864,286,380
2025-04-23 13:54:47,36.886792757379055,48.10302476208864,336,330
2025-04-23 13:54:52,36.985477230262646,50.10302476208864,291,280
2025-04-23 13:54:57,36.68547723026265,48.10302476208864,337,230
2025-04-23 13:55:02,36.38547723026265,48.25865936090351,287,280
2025-04-23 13:55:07,36.600270985923224,49.02948434177394,337,327
2025-04-23 13:55:12,36.374310401665575,51.02948434177394,287,282
2025-04-23 13:55:17,36.67431040166557,52.72537139294485,337,301
2025-04-23 13:55:22,36.97431040166557,50.91824790177994,287,313
2025-04-23 13:55:27,37.04311765461462,52.91824790177994,337,318
2025-04-23 13:55:32,36.74311765461462,53.21554266485087,308,268
2025-04-23 13:55:37,36.960777417853485,52.88287252014915,267,249
2025-04-23 13:55:42,36.66077741785349,52.676072654521775,317,225
2025-04-23 13:55:47,36.57977499461617,50.676072654521775,267,275
2025-04-23 13:55:52,36.36817267393616,50.33690979097598,317,236
2025-04-23 13:55:57,36.668172673936155,48.33690979097598,267,286
2025-04-23 13:56:02,36.54514536622832,50.33690979097598,244,336
2025-04-23 13:56:07,36.845145366228316,50.12047183978207,266,286
2025-04-23 13:56:12,36.94255302244498,48.12047183978207,316,279
2025-04-23 13:56:17,37.15845954501915,50.12047183978207,297,329
2025-04-23 13:56:22,36.85845954501915,48.12047183978207,306,279
2025-04-23 13:57:59,36.558459545019154,50.12047183978207,356,279
2025-04-23 13:58:04,36.32631777617319,51.30681658145342,306,229
2025-04-23 13:58:09,36.62631777617319,49.30681658145342,316,279
2025-04-23 13:58:14,36.56272561306517,47.7415085540213,345,229
2025-04-23 13:58:19,36.33664365784301,46.84110296463692,394,279
2025-04-23 13:58:24,36.63664365784301,64.46289593265253,344,229
2025-04-23 13:58:29,36.33825936197081,62.46289593265253,294,234
2025-04-23 13:58:34,36.52425413619989,60.46289593265253,344,254
2025-04-23 13:58:39,36.640008711191555,58.46289593265253,294,304
2025-04-23 13:58:44,36.41334036050301,56.46289593265253,244,326
2025-04-23 13:58:49,36.713340360503004,54.46289593265253,294,276
2025-04-23 13:58:54,36.590943925945254,52.46289593265253,267,326
2025-04-23 13:58:59,36.63344641133032,50.46289593265253,255,283
2025-04-23 13:59:04,36.933446411330316,52.27778395220345,305,333
2025-04-23 13:59:09,36.63344641133032,50.27778395220345,255,283
2025-04-23 13:59:14,36.85960221513887,48.76054709111938,261,333
2025-04-23 13:59:19,36.559602215138874,50.76054709111938,258,316
2025-04-23 13:59:24,36.85960221513887,48.76054709111938,308,266
2025-04-23 13:59:29,36.559602215138874,49.04117856193953,273,309
2025-04-23 13:59:34,36.85960221513887,50.03998501017655,323,259
2025-04-23 13:59:39,36.559602215138874,48.03998501017655,316,309
2025-04-23 13:59:44,36.25960221513888,50.03998501017655,266,318
2025-04-23 13:59:49,36.559602215138874,51.01654019087035,284,368
2025-04-23 13:59:54,36.85960221513887,49.01654019087035,234,394
2025-04-23 13:59:59,36.860735188007894,47.01654019087035,284,344
2025-04-23 14:00:04,36.61632444664097,49.01654019087035,307,337
2025-04-23 14:00:09,36.916324446640964,47.01654019087035,326,287
2025-04-23 14:00:14,36.61632444664097,48.81339076383407,376,337
2025-04-23 14:00:19,36.411800337871014,46.81339076383407,338,287
2025-04-23 14:00:24,36.71180033787101,48.81339076383407,303,337
2025-04-23 14:00:29,36.462626514598185,47.6891965538383,254,337
2025-04-23 14:00:34,36.26829945963723,48.16878539376708,304,287
2025-04-23 14:00:39,36.37803695108048,46.16878539376708,254,337
2025-04-23 14:00:44,36.649358029563864,48.16878539376708,304,323
2025-04-23 14:00:49,36.7233477655308,49.12274216105091,254,289
2025-04-23 14:00:54,36.67340303296588,50.938134295160395,250,339
2025-04-23 14:00:59,36.38637323207243,48.938134295160395,300,337
2025-04-23 14:01:04,36.461769978105934,46.938134295160395,250,287
2025-04-23 14:01:09,36.242317886598855,48.938134295160395,237,337
2025-04-23 14:01:14,36.54231788659885,50.938134295160395,287,298
2025-04-23 14:01:19,36.84231788659885,48.938134295160395,237,248
2025-04-23 14:01:24,37.10809222441475,50.60087427135923,287,240
2025-04-23 14:01:29,37.04490601135453,52.16261063861374,237,290
2025-04-23 14:01:34,36.845753949464246,50.16261063861374,268,240
2025-04-23 14:01:39,36.615801660967136,48.16261063861374,318,290
2025-04-23 14:01:44,36.31580166096714,50.16261063861374,308,340
2025-04-23 14:01:49,36.34956632631941,48.16261063861374,303,290
2025-04-23 14:01:54,36.64956632631941,50.16261063861374,253,242
2025-04-23 14:01:59,36.949566326319406,50.78373488456647,234,292
2025-04-23 14:02:04,36.760526555838936,48.78373488456647,269,242
2025-04-23 14:05:19,36.92681358751257,46.78373488456647,319,292
2025-04-23 14:05:24,36.927127076290226,44.78373488456647,369,242
2025-04-23 14:05:29,36.84354742493561,43.74639950317508,319,208
2025-04-23 14:05:34,36.54354742493561,44.2208528770001,269,258
2025-04-23 14:05:39,36.84354742493561,46.2208528770001,319,308
2025-04-23 14:05:44,37.143547424935605,47.209411225037485,269,358
2025-04-23 14:05:49,36.85082792438887,48.915163484975594,319,355
2025-04-23 14:05:54,36.95915295536824,50.915163484975594,333,305
2025-04-23 14:05:59,36.70816310348195,48.915163484975594,383,255
2025-04-23 14:06:04,36.56081414378984,50.915163484975594,333,305
2025-04-23 14:06:09,36.47719655216602,68.1359571262781,283,355
2025-04-23 14:06:14,36.4742720545515,66.1359571262781,333,305
2025-04-23 14:06:19,36.19145178374077,64.1359571262781,380,331
2025-04-23 14:06:24,36.40400122071322,62.1359571262781,330,368
2025-04-23 14:06:29,36.70400122071322,60.1359571262781,336,318
2025-04-23 14:06:34,36.72948845805983,58.1359571262781,334,284
2025-04-23 14:06:39,36.429488458059836,56.1359571262781,383,260
2025-04-23 14:06:44,36.57306121508079,54.1359571262781,341,276
2025-04-23 14:06:49,36.87306121508079,52.1359571262781,291,326
2025-04-23 14:06:54,36.57306121508079,50.36030806486621,253,371
2025-04-23 14:06:59,36.36070965017541,49.0863038045495,210,358
2025-04-23 14:07:04,36.660709650175406,47.474938336259164,260,308
2025-04-23 14:07:09,36.9607096501754,45.474938336259164,268,258
2025-04-23 14:07:14,36.975503630760066,45.936506941366055,297,264
2025-04-23 14:07:19,36.67550363076007,47.936506941366055,537,218
2025-04-23 14:07:24,36.64680325552264,47.57463195189008,487,268
2025-04-23 14:07:29,36.900818051249566,49.57463195189008,437,318
2025-04-23 14:07:34,36.60081805124957,47.57463195189008,387,365
2025-04-23 14:07:39,36.39423529210478,46.633701326654744,337,315
2025-04-23 14:07:44,36.37782664645158,46.98730239223593,326,318
2025-04-23 14:07:49,36.20994325252234,46.458410406114126,283,268
2025-04-23 14:07:54,36.50994325252234,44.458410406114126,311,275
2025-04-23 14:07:59,36.748144865998256,46.458410406114126,361,325
2025-04-23 14:08:04,36.77945825518365,46.933230839710056,311,322
2025-04-23 14:08:09,36.97966552235583,48.933230839710056,261,371
2025-04-23 14:08:14,36.67966552235583,48.256299446572655,259,356
2025-04-23 14:08:19,36.92950027317161,50.256299446572655,221,306
2025-04-23 14:08:24,36.629500273171615,48.256299446572655,271,356
2025-04-23 14:08:29,36.92950027317161,48.49572431143081,229,306
2025-04-23 14:08:34,36.629500273171615,50.49572431143081,209,256
2025-04-23 14:08:39,36.492453944569014,48.49572431143081,259,239
2025-04-23 14:08:44,36.25756693822303,46.49572431143081,224,201
2025-04-23 14:08:49,36.557566938223026,48.49572431143081,274,250
2025-04-23 14:08:54,36.85756693822302,47.79635614633304,324,300
2025-04-23 14:08:59,36.92766905330848,46.03043981310064,274,250
2025-04-23 14:09:04,36.62766905330848,48.03043981310064,268,300
2025-04-23 14:09:09,36.92766905330848,49.73660528823348,229,338
2025-04-23 14:09:14,36.62766905330848,49.49509874917996,279,387
2025-04-23 14:09:19,36.330983836229656,47.49509874917996,291,377
2025-04-23 14:09:24,36.63098383622965,47.86792324584346,290,327
2025-04-23 14:09:29,36.592031108555176,49.86792324584346,340,277
2025-04-23 14:09:34,36.595259780385916,50.77197046787879,363,269
2025-04-23 14:12:10,36.89525978038591,50.738325049840654,313,236
2025-04-23 14:12:15,37.271980894533456,51.80485814453133,305,286
2025-04-23 14:12:20,36.97198089453346,49.80485814453133,586,302
2025-04-23 14:12:25,36.67198089453346,47.80485814453133,536,267
2025-04-23 14:12:30,36.97198089453346,47.65285004886593,486,255
2025-04-23 14:12:35,36.67198089453346,46.59320938893622,436,213
2025-04-23 14:12:40,36.76622128112146,45.82491142755388,386,263
2025-04-23 14:12:45,36.71288833507562,47.82491142755388,337,309
2025-04-23 14:12:50,36.59338922864479,45.82491142755388,328,307
2025-04-23 14:12:55,36.401287308717656,44.361588334798974,278,265
2025-04-23 14:13:00,36.34464322305196,46.361588334798974,228,232
2025-04-23 14:13:05,36.64464322305196,44.361588334798974,278,282
2025-04-23 14:13:10,36.35947346198579,43.32557916252085,228,232
2025-04-23 14:13:15,36.65947346198579,44.75001799952807,213,282
2025-04-23 14:13:20,36.95947346198579,46.75001799952807,256,260
2025-04-23 14:13:25,36.65947346198579,48.75001799952807,299,310
2025-04-23 14:13:30,36.67091605272599,46.75001799952807,349,260
2025-04-23 14:13:35,36.390579540473716,45.1708798693152,299,252
2025-04-23 14:13:40,36.68891765495657,44.63275928057458,349,550
2025-04-23 14:13:45,36.988917654956566,46.63275928057458,299,500
2025-04-23 14:13:50,36.68891765495657,48.63275928057458,249,578
2025-04-23 14:13:55,36.38891765495657,49.30620881472135,299,528
2025-04-23 14:14:00,36.68891765495657,48.60441400111059,273,478
2025-04-23 14:14:05,36.988917654956566,49.04577785708531,323,428
2025-04-23 14:14:10,36.68891765495657,49.80176558923155,296,378
2025-04-23 14:14:15,36.713462355115134,49.48351285447505,246,328
2025-04-23 14:14:20,36.542518293114384,47.48351285447505,232,278
2025-04-23 14:14:25,36.625963511245445,49.48351285447505,282,307
2025-04-23 14:14:30,36.64761575640898,51.48351285447505,313,316
2025-04-23 14:14:35,36.736279110456614,50.92697491145516,284,266
2025-04-23 14:14:40,36.76790077234644,49.49733129831341,278,236
2025-04-23 14:14:45,36.46790077234644,47.49733129831341,280,286
2025-04-23 14:14:50,36.76790077234644,45.49733129831341,230,336
2025-04-23 14:14:55,36.94849599575001,47.49733129831341,280,286
2025-04-23 14:15:00,36.64849599575001,48.63571906591868,257,336
2025-04-23 14:15:05,36.94849599575001,46.927258201983186,251,286
2025-04-23 14:15:10,36.64849599575001,48.927258201983186,254,284
2025-04-23 14:15:15,36.60934163949104,46.927258201983186,299,234
2025-04-23 14:15:20,36.90934163949104,48.338436042975154,249,263
2025-04-23 14:15:25,36.60934163949104,46.75949750462971,299,282
2025-04-23 14:15:30,36.77216222191635,48.75949750462971,269,232
2025-04-23 14:15:35,36.951990817236165,46.75949750462971,319,262
2025-04-23 14:15:40,36.99865565829929,47.165980747865184,269,312
2025-04-23 14:15:45,36.956217468206574,49.165980747865184,314,346
2025-04-23 14:15:50,36.65621746820658,48.74747207733724,351,369
2025-04-23 14:15:55,36.754208246506806,50.74747207733724,586,319
2025-04-23 14:16:00,36.45420824650681,48.822645638963266,536,369
2025-04-23 14:16:05,36.38512219321052,49.70852965869447,486,319
2025-04-23 14:16:10,36.32401297381676,49.80515594483357,436,369
2025-04-23 14:16:15,36.624012973816754,51.040999671148136,386,319
2025-04-23 14:18:33,36.85485613322873,49.80579298630015,336,272
2025-04-23 14:18:38,37.12083411172493,50.017584415182384,328,322
2025-04-23 14:18:43,37.09021370145666,52.017584415182384,343,272
2025-04-23 14:18:48,36.790213701456665,51.61930012219128,335,255
2025-04-23 14:18:53,36.49021370145667,49.61930012219128,285,305
2025-04-23 14:18:58,36.47472182414896,47.61930012219128,335,255
2025-04-23 14:19:03,36.51137787901255,47.87799718494013,350,208
2025-04-23 14:19:08,36.81137787901255,47.527095743533216,367,216
2025-04-23 14:19:13,36.986072503501454,49.527095743533216,317,259
2025-04-23 14:19:18,36.68607250350146,47.527095743533216,367,274
2025-04-23 14:19:23,36.5569032729434,45.99387912814417,317,277
2025-04-23 14:19:28,36.256903272943404,47.99243989538665,267,289
2025-04-23 14:19:33,36.536706584467474,49.968684580904736,317,339
2025-04-23 14:19:38,36.64600419674273,47.968684580904736,367,353
2025-04-23 14:19:43,36.4485078624891,46.34717056967068,317,363
2025-04-23 14:19:48,36.7485078624891,48.34717056967068,291,372
2025-04-23 14:19:53,36.4485078624891,46.34717056967068,341,322
2025-04-23 14:19:59,36.41390233282967,44.743080531004736,291,372
2025-04-23 14:20:04,36.71390233282967,46.743080531004736,241,322
2025-04-23 14:20:09,37.013902332829666,44.743080531004736,291,372
2025-04-23 14:20:14,36.71390233282967,46.743080531004736,329,322
2025-04-23 14:20:19,37.00877284964893,48.743080531004736,320,342
2025-04-23 14:20:24,36.70877284964893,46.92224058563694,351,362
2025-04-23 14:20:29,36.872806381766104,44.92224058563694,301,399
2025-04-23 14:20:34,36.57280638176611,46.92224058563694,315,355
2025-04-23 14:20:39,36.872806381766104,46.64048645137234,326,305
2025-04-23 14:20:44,36.681838668505215,44.64048645137234,376,278
2025-04-23 14:20:49,36.78774793850437,46.64048645137234,331,228
2025-04-23 14:20:54,36.48774793850437,44.976947145210545,349,218
2025-04-23 14:20:59,36.78774793850437,46.976947145210545,299,268
2025-04-23 14:21:04,36.82836205451023,44.976947145210545,286,318
2025-04-23 14:21:09,36.63337806030223,46.73436902124465,336,320
2025-04-23 14:21:14,36.933378060302225,44.73436902124465,286,270
2025-04-23 14:21:19,37.07676286446142,46.73436902124465,236,320
2025-04-23 14:21:24,36.904104035852576,44.73436902124465,205,330
2025-04-23 14:21:29,36.60410403585258,44.48803427156779,212,280
2025-04-23 14:21:34,36.604496661675334,46.48803427156779,262,330
2025-04-23 14:21:39,36.47073029909739,44.48803427156779,312,280
2025-04-23 14:21:44,36.33147962187217,46.48803427156779,353,327
2025-04-23 14:21:49,36.58920388299913,44.48803427156779,321,372
2025-04-23 14:21:54,36.62232759385065,46.48803427156779,288,330
2025-04-23 14:21:59,36.32232759385065,44.48803427156779,238,307
2025-04-23 14:22:04,36.62232759385065,46.48803427156779,205,257
2025-04-23 14:22:09,36.87149843618011,48.48803427156779,220,531
2025-04-23 14:22:14,37.02558238673707,46.48803427156779,270,481
2025-04-23 14:22:19,37.07145366808482,45.160218307454244,231,431
2025-04-23 14:22:24,36.78137711713097,43.994862960872965,272,381
2025-04-23 14:22:29,36.92192637654576,43.1581595338139,273,331
2025-04-23 14:22:34,36.666380877687665,45.1581595338139,278,281
2025-04-23 14:22:39,36.36638087768767,47.1581595338139,228,331
2025-04-23 14:22:44,36.25501547844908,47.11576070768188,278,281
2025-04-23 14:22:49,36.55501547844908,49.11576070768188,233,297
2025-04-23 14:22:54,36.7225615901107,49.00573678148761,227,347
2025-04-23 14:22:59,37.0225615901107,51.00573678148761,277,374
2025-04-23 14:23:04,36.8335712688369,51.20305419347384,327,324
2025-04-23 14:23:09,36.86824898733467,49.66520848335174,337,274
2025-04-23 14:23:14,36.56824898733467,50.42970796075417,366,250
2025-04-23 14:23:19,36.57235986319022,48.42970796075417,316,221
2025-04-23 14:23:24,36.87235986319022,47.34733312291853,266,209
2025-04-23 14:23:29,36.863857609269736,47.62789723873391,316,259
2025-04-23 14:23:34,37.06778628556561,45.62789723873391,366,210
2025-04-23 14:23:39,36.76778628556561,47.62789723873391,353,260
2025-04-23 14:23:44,36.698254399171155,48.37145565235061,303,230
2025-04-23 14:23:49,36.752025519898424,47.762404449327114,266,220
2025-04-23 14:23:54,37.05202551989842,45.762404449327114,284,270
2025-04-23 14:23:59,36.752025519898424,44.729470692404746,275,320
2025-04-23 14:24:04,37.05202551989842,45.960370313470314,236,270
2025-04-23 14:24:09,36.87608133698458,47.960370313470314,286,320
2025-04-23 14:24:14,36.70032160654296,45.960370313470314,298,304
2025-04-23 14:24:19,36.600530965117834,43.960370313470314,312,345
2025-04-23 14:24:24,36.90053096511783,45.960370313470314,362,295
2025-04-23 14:24:29,36.600530965117834,47.960370313470314,354,345
2025-04-23 14:24:34,36.78355239741936,46.50221555768108,323,295
2025-04-23 14:24:39,36.55560266857728,48.50221555768108,276,304
2025-04-23 14:24:44,37.128824190101774,50.50221555768108,253,259
2025-04-23 14:24:49,36.82882419010178,48.50221555768108,256,309
2025-04-23 14:24:54,36.52882419010178,50.29216947371583,284,357
2025-04-23 14:24:59,36.29610025151793,48.29216947371583,271,376
2025-04-23 14:25:04,36.596100251517925,48.46115655365303,321,347
2025-04-23 14:25:09,36.61039460910149,50.46115655365303,271,355
2025-04-23 14:25:14,36.36041989645085,48.46115655365303,258,398
2025-04-23 14:25:19,36.219965346913156,49.63612487382943,308,348
2025-04-23 14:25:24,36.319332553861805,51.13032573674991,261,393
2025-04-23 14:25:29,36.29344529091694,52.289376318187806,233,343
2025-04-23 14:25:34,36.234821127993555,51.676592841206414,252,389
2025-04-23 14:25:39,36.26340041443155,49.676592841206414,302,339
2025-04-23 14:25:44,36.227841705245226,47.676592841206414,352,289
2025-04-23 14:25:49,36.52784170524522,46.260218097104335,302,339
2025-04-23 14:25:54,36.555941504705984,45.915062115472,261,289
2025-04-23 14:25:59,36.654908445660915,47.915062115472,211,326
2025-04-23 14:26:04,36.46383708712694,49.915062115472,231,276
2025-04-23 14:26:09,36.76383708712694,47.915062115472,281,281
2025-04-23 14:26:14,36.46383708712694,49.915062115472,331,331
2025-04-23 14:26:19,36.76383708712694,48.38260573289357,343,281
2025-04-23 14:26:24,36.77149426067361,50.38260573289357,318,233
2025-04-23 14:26:29,37.02929412304421,48.38260573289357,299,283
2025-04-23 14:26:34,36.74467117926292,46.38260573289357,349,312
2025-04-23 14:26:39,36.527808570491054,47.55617584836046,299,262
2025-04-23 14:26:44,36.82780857049105,45.55617584836046,270,212
2025-04-23 14:26:49,36.6343172197861,45.91573976839255,320,230
2025-04-23 14:26:54,36.3343172197861,47.91573976839255,270,271
2025-04-23 14:26:59,36.6343172197861,48.305722897242575,320,321
2025-04-23 14:27:04,36.934317219786095,50.03012517503506,298,355
2025-04-23 14:27:09,36.6343172197861,49.092898685227624,248,308
2025-04-23 14:27:14,36.78050540582404,48.42949700131458,234,358
2025-04-23 14:27:19,36.48050540582404,50.42949700131458,216,352
2025-04-23 14:27:24,36.339501886767046,48.42949700131458,203,338
2025-04-23 14:27:29,36.63950188676704,50.42949700131458,253,318
2025-04-23 14:27:34,36.339501886767046,49.097179902766676,303,355
2025-04-23 14:27:39,36.3964796516707,47.097179902766676,253,305
2025-04-23 14:27:44,36.6964796516707,45.097179902766676,231,262
2025-04-23 14:27:49,36.3964796516707,46.78743628119945,281,268
2025-04-23 14:27:54,36.6964796516707,44.78743628119945,331,318
2025-04-23 14:27:59,36.43830683598828,44.77531937911226,336,268
2025-04-23 14:28:04,36.588585344882894,46.77531937911226,386,318
2025-04-23 14:28:10,36.477851618761285,44.77531937911226,336,268
2025-04-23 14:28:15,36.75256614349056,44.01766105434936,286,250
2025-04-23 14:28:20,36.452566143490564,43.12978734947809,269,218
2025-04-23 14:28:25,36.722181940157434,45.12978734947809,319,268
2025-04-23 14:28:30,36.42218194015744,45.84388851641476,269,253
2025-04-23 14:28:35,36.290055500380134,47.84388851641476,260,532
2025-04-23 14:28:40,36.59005550038013,49.797890339488475,219,482
2025-04-23 14:28:45,36.305631884251206,47.797890339488475,269,432
2025-04-23 14:28:50,36.41228470979419,46.250712361919526,307,382
2025-04-23 14:28:55,36.34210532631488,48.250712361919526,298,332
2025-04-23 14:29:00,36.642105326314876,49.78951525934403,295,382
2025-04-23 14:29:05,36.555964062885884,66.84982030480755,320,332
2025-04-23 14:29:10,36.85596406288588,64.84982030480755,270,305
2025-04-23 14:29:15,36.555964062885884,62.84982030480755,220,323
2025-04-23 14:29:20,36.33597354639531,60.84982030480755,206,273
2025-04-23 14:29:25,36.58079729741315,58.84982030480755,256,254
2025-04-23 14:29:30,36.55396620077808,56.84982030480755,278,285
2025-04-23 14:29:35,36.853966200778075,54.84982030480755,328,289
2025-04-23 14:29:40,36.55396620077808,52.84982030480755,318,249
2025-04-23 14:29:45,36.853966200778075,50.84982030480755,324,299
2025-04-23 14:29:50,36.55396620077808,48.97158243617301,274,276
2025-04-23 14:29:55,36.55065151757781,46.97158243617301,324,326
2025-04-23 14:30:00,36.85065151757781,48.97158243617301,368,276
2025-04-23 14:30:05,36.70753101107319,46.97158243617301,397,238
2025-04-23 14:30:10,36.491238320368744,46.95790261303829,347,288
2025-04-23 14:30:15,36.79123832036874,48.95790261303829,297,338
2025-04-23 14:30:20,36.53891377254448,50.95790261303829,253,288
2025-04-23 14:30:25,36.238913772544485,48.95790261303829,211,279
2025-04-23 14:30:30,36.53891377254448,49.447629946611514,261,315
2025-04-23 14:30:35,36.469599116290894,47.447629946611514,311,265
2025-04-23 14:30:40,36.506924424101236,48.12128365831482,346,223
2025-04-23 14:30:45,37.87994232845112,46.12128365831482,311,273
2025-04-23 14:30:50,37.579942328451125,48.12128365831482,261,297
2025-04-23 14:30:55,37.27994232845113,46.12128365831482,284,347
2025-04-23 14:31:00,36.97994232845113,47.99766142413218,274,323
2025-04-23 14:31:05,36.67994232845113,47.68783309614717,324,273
